Params	Time Savings	BD-BR Inc	RDCCOst
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.5	0.88	0.404	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.8	0.86	0.344	0.40
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.8	0.86	0.342	0.40
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.9	0.86	0.339	0.39
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.9	0.87	0.352	0.41
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.9	0.86	0.348	0.40
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.8	0.87	0.356	0.41
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.8	0.87	0.361	0.41
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.7	0.87	0.366	0.42
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.7	0.87	0.363	0.42
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.7	0.87	0.356	0.41
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.7	0.87	0.356	0.41
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.6	0.87	0.380	0.43
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.6	0.87	0.385	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.6	0.88	0.397	0.45
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.6	0.88	0.397	0.45
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.5	0.88	0.419	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.5	0.88	0.421	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.4	0.89	0.443	0.50
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.4	0.89	0.427	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.4	0.86	0.375	0.43
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.4	0.86	0.378	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.4	0.87	0.392	0.45
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.4	0.87	0.389	0.45
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.3	0.87	0.393	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.3	0.87	0.383	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.3	0.87	0.382	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.3	0.87	0.390	0.45
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.3	0.89	0.444	0.50
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.3	0.89	0.441	0.49
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.3	0.89	0.425	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.3	0.89	0.427	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.4	0.89	0.431	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.4	0.89	0.444	0.50
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.2	0.90	0.484	0.54
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.2	0.90	0.479	0.53
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.2	0.89	0.463	0.52
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.2	0.87	0.398	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.2	0.87	0.397	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.2	0.88	0.408	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.2	0.87	0.407	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.1	0.88	0.422	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0.1	0.86	0.407	0.47
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.1	0.87	0.411	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.1	0.87	0.417	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.1	0.89	0.496	0.55
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.1	0.89	0.476	0.53
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0.2	0.89	0.459	0.52
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0	0.90	0.507	0.56
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0	0.89	0.507	0.57
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0	0.87	0.421	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0	0.88	0.417	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0	0.88	0.436	0.50
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0	0.88	0.438	0.50
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=32_TestRect=0	0.90	0.524	0.58
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=8_TestRect=0	0.90	0.522	0.58
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0	0.89	1.166	1.31
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0	0.90	0.591	0.65
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.9	0.86	0.377	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.9	0.84	0.370	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.8	0.84	0.369	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.8	0.84	1.088	1.30
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.9	0.84	1.087	1.30
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.7	0.84	1.087	1.29
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.7	0.85	0.377	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.6	0.86	0.393	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.6	0.85	1.088	1.28
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.5	0.85	1.088	1.27
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.5	0.86	0.394	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.5	0.88	0.446	0.50
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.8	0.87	0.386	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.8	0.87	1.098	1.26
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.9	0.87	1.094	1.26
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.7	0.87	1.100	1.26
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.7	0.87	0.398	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.6	0.88	0.422	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.6	0.88	1.118	1.27
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.5	0.88	1.130	1.28
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.4	0.88	1.135	1.28
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.4	0.89	0.461	0.52
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.4	0.87	0.410	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.4	0.86	1.088	1.26
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.3	0.86	1.086	1.26
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.3	0.87	0.414	0.47
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.3	0.89	0.465	0.52
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.3	0.89	1.130	1.27
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.2	0.89	1.150	1.29
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.2	0.90	0.497	0.55
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.2	0.88	0.431	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.2	0.87	1.089	1.25
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.1	0.87	1.088	1.24
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.1	0.88	0.441	0.50
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=2_SearchRange=0_TestRect=0.1	0.90	0.511	0.57
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.1	0.91	0.558	0.62
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.91	0.524	0.58
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.88	0.449	0.51
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.88	0.449	0.51
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.89	0.474	0.53
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.89	0.471	0.53
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.91	0.552	0.61
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.91	0.554	0.61
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.91	0.527	0.58
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.91	0.552	0.61
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.91	0.552	0.61
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.89	0.459	0.52
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.89	0.461	0.52
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.89	0.490	0.55
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.89	0.487	0.55
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.91	0.582	0.64
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.91	0.581	0.64
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.90	1.167	1.29
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.91	0.611	0.67
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.88	0.426	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.85	0.414	0.49
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.85	0.419	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.85	1.088	1.29
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.84	1.088	1.29
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.85	1.089	1.28
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.86	0.424	0.49
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.86	0.434	0.50
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.86	1.088	1.27
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.86	1.088	1.27
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.87	0.441	0.51
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.89	0.494	0.55
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.88	0.432	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.87	1.096	1.26
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.87	1.093	1.25
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.88	1.102	1.26
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.88	0.444	0.50
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.89	0.470	0.53
